,PLExp,URef,IECturbc,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
0,1.8899134083651008,4.721731223165989,57.86212272942066,81554.97135374097,35570.6201534975,27587.97294321441,11428.743676646514,39008.84114451354,5924.289698917279,16792.98855013526,1295.4441100958038,18374.58080564839,10011.282027660867,20735.059022211455,-38711.18056873975,-22707.11406089481,4559.185480794557,4800.059447395753
1,0.4736003887839615,10.162506807595491,7.466314500197768,146258.6202897246,10160.722274194703,12286.48148739788,30322.062411402967,39501.33287920046,5226.159964199007,11030.491993536532,2877.3162782043505,18494.95929813391,10274.877054489702,21279.523603665555,-36705.78138731164,-32568.646341647236,1468.0832732254491,1833.0741951475868
2,-0.2140309146605432,4.507675036787987,20.78599403612316,25264.71551568265,14128.260604132973,22106.200657610872,8854.017807094851,15805.100117712376,2180.0063642181667,5885.447720427439,567.1780812771633,14850.443098228134,9405.177768857393,18792.83504154741,-51219.840524350584,-46704.60506474468,1050.435699590526,1524.007711438952
3,0.0771548229269683,11.796653918921947,16.1042635794729,155300.53224908197,26330.00950722821,23313.660821198962,23164.152562141284,38422.49840629149,4237.521626760077,10914.046004180604,1057.0266242795838,19281.65565389078,9654.485281844418,20013.175116521987,-44301.841682352926,-34506.53794690214,3411.566653905317,2855.3268013548977
4,0.6510892233811318,7.384650405496359,30.898049427196383,110020.26893121023,24207.83359967631,20784.503137680476,21839.288413139922,39560.21185640675,6779.976984856711,16533.958347307904,1789.818026684608,19388.515221450984,10032.926952915002,20618.36089449576,-39354.79485799269,-29458.51128131519,3850.6074764571044,3846.196768398842
5,1.018786763586104,5.167948022484779,34.30949477478862,62956.282550423304,20060.84189687284,21824.52198807083,13334.48017137122,21524.75744115021,4219.220670865429,11068.161711186518,1034.0910045942455,17004.37328984889,9695.833751000859,19409.699863382575,-42181.051083308215,-29408.3846751555,2233.6862578605314,2276.9601158071277
6,0.7935141053050756,4.131937749683857,72.19819114543498,39214.9535995623,28888.84459667943,43681.81515338956,8414.80661919993,32738.665870438414,3954.2181408065658,8552.981336384975,710.4923462140504,16728.300490849226,9551.54555496344,19193.49148469196,-45534.9552253367,-33498.942395338396,3624.5273374237336,4420.622964086197
7,1.3134320083074271,5.476952619850636,24.298881366848946,69282.06043914161,16932.056633128268,13008.52039772441,13250.297315777907,29222.821543669106,6001.402192648419,9685.713333629436,1300.2397857052963,17203.698974475024,9922.199375641094,20300.34074421045,-38337.26817758737,-32978.30852719023,2058.1110154064263,2674.1081801466116
8,0.426530693937093,14.566789638251066,14.628462586551905,160055.43523277598,16486.976271070023,20502.541778067287,18499.99522261612,37558.54782987954,7074.930244261716,19672.610386743392,-71.82377909597085,14878.347794135792,9716.568165268052,20226.69205943956,-36446.069071779166,-24266.486759095984,3487.0036033243036,3708.0204231953066
9,0.1193761944770813,6.063904739916325,28.454178432002664,107356.68858908067,23027.06824858176,18718.443330800437,13673.444570154235,24363.413433772694,4210.289272872093,8427.257501597564,1061.8459862957593,16411.203169103137,9486.697466112093,19450.94237740901,-47604.40144635066,-38931.47164440816,2148.536491514459,2713.2604805124133
10,0.7648886207491159,10.481248270720243,18.329561920836568,160812.68124299304,17487.04117316553,24563.70004972937,26740.70443535091,46353.57580000718,8527.684710102027,19357.272591223053,2157.9981603084907,20413.363275295975,10556.271383784138,21764.121810779325,-32251.89132623459,-21908.336425467856,2739.922724736712,3580.8216521901427
11,0.3576599879190326,8.318350497633219,23.02962304092944,150804.38849486795,34462.811959916486,17024.42128168518,22887.46339849066,36443.24684051349,5813.952161120993,12819.630462129475,2153.1673399784613,19098.223755137606,9957.760667016708,20463.15293487683,-42164.12756487603,-30479.983537872282,2918.4779177740884,3327.1298096689366
12,1.4984044924378397,4.429088324308395,2.6271404698491096,10381.570499786176,1776.4574118580604,8052.482261251194,10140.362613372003,15060.114888337212,3561.9041881668422,7302.971816500989,865.1051181679477,14466.371109738207,9748.7766188625,19534.89295835645,-42084.07351989347,-38981.040674153766,971.7401575777353,1660.79950674136
13,0.313525677472353,18.84061647206545,20.04740936681628,157271.6873310211,20157.330521050935,21716.903672584078,13597.299491823534,39474.43760225967,8385.774734900346,21907.06790559434,-364.2114584508148,17973.819364321218,9464.414737809982,19504.491784546713,-36789.81305278356,-15394.099047393003,5986.187967189734,7257.8527200043245
14,0.4896036794409156,4.800015740096569,40.87373851798475,63869.406045423486,22102.78846141919,33972.91917326494,10024.497094482336,22517.69835070568,3313.941320611795,5515.147896653818,730.5894603142465,15694.840592280505,9590.910981249426,19272.730153019653,-46542.478990357864,-40254.91139338962,2447.7992793853996,2324.084682358252
15,-0.048618712183088,12.144907839596272,21.99514978565276,159853.78933677546,27323.654550925294,35520.01651731439,23427.539771214106,43058.29759775792,5301.624647982409,14897.883519936833,1186.9065844518152,18346.829451624835,9506.595267454373,20205.581847432284,-48000.65592477062,-34002.47505132119,5071.27260012125,4075.822294717699
16,1.8788180549629032,4.210514925420284,54.02874061837792,66926.13747530745,30565.738645488436,30957.497095699517,9646.047668678068,26272.476985357218,5886.165837488586,13069.066526156348,998.3492578641361,17604.522148675092,9903.104887680218,20218.073945006538,-39874.369984905956,-25128.724819505558,3359.0418214402603,3416.961483927197
17,0.7945254913531243,9.423705372959375,29.470338905230165,169833.305568824,24260.068501099922,29991.800874735578,25807.101270317893,45124.60265664286,8134.557353121616,19927.427282343826,2430.0125535226853,19958.707703165415,10460.75784656543,21843.61920218042,-34738.85665817702,-21367.34437608379,3631.2567899414103,4442.364317787848
18,0.2462093162350356,5.089673042297363,17.31339697726071,35037.2312618312,13085.9206520228,18980.564661825792,10636.597003247123,14497.739204514455,1303.328269552233,5696.262053973185,805.1859010011034,15280.747133389901,9457.230515068795,18968.51183086399,-47813.30691170878,-43239.93120720519,1006.812421987368,1344.8315945792529
19,0.915630332008004,8.749591667205095,15.06978585384786,144307.9721926284,19308.941738295598,13307.085539863569,27615.47144367636,43868.95012747954,7705.925252934868,18003.25094080871,2430.895846913999,19577.164477960614,10636.440186292672,21963.657993148197,-32414.567495717405,-26226.325098367524,2430.318203186265,1619.3206303822717
20,1.0501019682735204,4.081694480031729,112.54506628029048,95733.84160180626,42248.69071475214,40076.11773620809,10720.998919001744,27534.203736995703,6177.520033502237,11917.239406739653,882.3035136131722,19919.49907284649,9548.682016784149,19947.007427776447,-46139.4792055034,-24511.939418738097,3658.159418502825,5922.341147228812
21,-0.0868874063715338,5.398363672196865,8.482479443773627,13775.316110299478,6566.81447485098,5717.547256969754,11881.34432598975,14548.160271698078,1302.1790069671588,4337.007075822061,858.8917547375777,14945.403630389841,9422.334039422263,18981.496086016974,-50057.211386768526,-47804.85222189324,701.8711884143308,662.9074037863338
22,0.5023177040740847,10.990024652332067,19.769833562895656,170908.28040619893,22107.927242189977,27934.818061785132,26520.02670011916,43450.49410602563,6521.82743588884,17809.376117388198,2159.714645697286,18939.102879142472,10143.52145236947,21192.797837610244,-35691.40396510467,-24048.59654545073,3595.745806060945,3948.114321577312
23,0.1954677890054881,19.337725840508934,5.724391154944897,64179.58853451068,6181.183212767395,9413.006987010285,13330.47667956596,24090.53308584627,5666.672782802805,12407.613844084215,-618.196460327198,13637.30080478419,9162.52048924835,19029.556303867816,-40748.09418749998,-34696.64643971632,2385.15411893465,2426.673374740948
24,0.8220905720256269,5.731550246477127,50.51044528372586,113217.70873185713,40213.57360332397,28210.347063633235,14395.373132834738,26421.35498727263,5658.2164923251885,13091.471299842862,1327.40119407913,20087.75690949776,9737.112040696338,20061.638056080963,-42541.15276442563,-29304.2524249432,3540.3422859820926,4639.759115047609
25,0.9801982695236802,6.5863442942500114,15.851509245112538,81111.32183454998,13358.909978264133,11380.12556655198,17050.730112573183,28742.44256790573,5433.576982239546,10788.904348151715,1584.4524233957181,16635.11086756007,10071.606486199607,20711.101159991944,-38310.779095056496,-32249.14232900128,1672.2653901112876,1958.0017660980789
