,PLExp,URef,IECturbc,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
0,0.3905166478827596,4.333977807313204,19.519036542624235,15305.935499521918,11565.709523024714,13668.312247568694,8344.891655523601,13008.291194717945,1222.0433011569885,3036.480790793652,551.970802140545,15749.667580965131,9513.558666878742,18709.673911690894,-47468.29922886072,-45451.05034604122,1064.240443360442,1199.2985497157797
1,0.1572175676003098,9.639462731778622,12.977398373186588,149545.97975917236,13059.542050992866,15747.37341733518,29448.11014016268,37808.92752745806,3326.2865774149454,9505.254066563992,2548.446680324105,18311.93571610462,9714.00417609873,20317.25452796583,-43009.67505721743,-36092.899566917695,1952.7231580005978,2162.9858066896722
2,1.8821608766913411,4.703635904937983,67.19262124970555,102902.11697321864,38668.27405861761,27160.848035963747,13471.088056546883,42891.450785649504,7224.065558653922,18802.850936092273,1041.9856351943376,19013.54875344696,10220.330205182487,20751.593612482913,-37050.349110183066,-17233.019661288337,4613.66911450151,5349.904444260468
3,-0.0777643566951155,6.852651830762625,33.93342727795243,129246.62584133085,36196.37827550211,29765.17769924288,16453.735813890766,38543.31020354441,5965.826920589453,11631.391287435206,1580.719980078592,16894.010390851094,9487.064057646021,19418.164931935135,-49132.927046251876,-36997.11867709386,4294.52635926272,3598.3319323112614
4,1.024150639120489,5.214196775108576,29.828899819403887,63277.1299374108,22411.04495606842,22141.6803465413,12904.559456111776,23976.42293889959,5126.281898468376,9662.257716608226,1141.0301965272156,16987.239845870055,9779.134308885998,19704.748611669693,-41718.15778242269,-33010.10454681023,1940.4272305439713,2128.8974255238436
5,0.4076129550114274,20.410664841532707,6.628039246425033,72554.83800658741,8039.910789583404,11739.276074445346,11913.42631115094,31687.064320272828,9965.713718464773,21916.900601135567,-420.0647498108714,13987.30715489054,9024.88361988366,18780.500816073138,-33511.59185294121,-25239.287965258194,2272.2897525321087,3296.3075352696314
6,1.4692733323201537,5.770626660436392,26.479374105110765,89167.53696098298,13003.846243163778,20406.295974591663,15538.966866331442,32995.69285084186,6703.098811234874,14813.038320852607,1218.413581228387,18331.003323174216,10094.17585066929,20881.09496291935,-35776.54746158906,-26647.33200352955,2601.718024763844,3485.2296049610677
7,-0.1177023115567862,14.567666236311196,21.08618365600705,132271.9800468151,24512.564181010537,27616.639827975836,17773.91845824392,39481.25187696887,5698.60752836957,14000.675993157549,172.73390495251942,17900.509544405853,9340.197203589132,19682.857876523176,-50502.06401897294,-34331.32248589547,5368.609654468664,5957.8258057392
8,0.1172793147154152,22.430429697036743,7.143163494765759,60842.35797439046,9254.790957515454,14464.210639650611,11218.620210431534,24951.478635445295,4988.949691236687,12699.911543690509,-657.8013442571979,13980.275934823698,8900.953972585909,18597.549531351196,-43371.36784326978,-32157.342993404,2826.106989115919,3123.508424344038
9,0.2015031946823001,4.581644363701344,77.45411703363061,96433.40153829176,40980.931255944895,40869.254446313105,9517.28509772884,29778.540547979253,6062.88523385841,13868.626394554713,963.6269406720287,19886.19095814637,9354.308974455038,19520.93614042603,-49192.851436848396,-36625.03789099323,4214.312322206553,4604.090336001813
