4.696109304406436147e-01,1.613268697532176388e+00,3.870200306153293024e-01,-1.270683074929828127e+00,6.173548548936381719e-01,6.800286206021333157e-01,1.084734896219051725e+00
1.382391622331967218e+00,1.349703764514120552e+00,7.194505540930590248e-02,7.171767883640662866e-01,-1.670978524399343579e+00,1.251981615718363583e-01,1.080763341597083649e+00
1.241373833967712503e+00,-6.088209189806412791e-01,1.175534317914100013e+00,-5.045298553658134066e-01,5.277038436691109530e-02,-1.291732536008015186e+00,7.755018184671846893e-01
1.637911176428012094e+00,5.441452086614165795e-01,-4.650561092082535208e-01,-3.944922931832610113e-01,-5.053791917243265486e-01,-7.101734810382293039e-01,3.621419243056743509e-02
2.330460821856498721e-01,-1.423085124881207530e+00,-1.279381049926734182e+00,1.449724043269265294e+00,1.693365168166688361e+00,-2.872192793686301204e-01,2.121631897675420875e-01
-1.572225329624711732e+00,-1.365809305099433990e+00,1.624772794908676987e+00,-1.154827224892055471e+00,2.206389847876086552e-01,-1.164002175596667410e+00,-1.654052236687769906e+00
-1.717440287344812910e+00,-1.361948990996925790e+00,4.947141861070136204e-01,7.797712632085750384e-01,-1.565092469749320703e+00,3.708761688462832162e-01,-1.288578093661123081e+00
1.851090590179913509e-01,-5.702694884523571428e-01,2.760243854152921172e-01,-1.217220702538488686e+00,-1.315027484986670325e+00,-1.097055989455099745e+00,7.080146652517832484e-01
-5.992721723933700506e-01,-2.161773508585311532e-01,1.358568244274450942e-01,-4.041424112597046259e-01,-8.773561005162909820e-01,1.091571109115501148e+00,3.373343166284933914e-01
6.903598158803032625e-01,-2.842721866726925506e-01,7.087402694515012591e-01,-2.462852380756381798e-01,8.610955268380493521e-01,2.271440492831923730e-01,7.184751438318658368e-01
1.305738329026033595e+00,2.377314298977008591e-02,-1.049765084846781882e+00,1.613449567104492610e+00,-8.987857843483711973e-01,8.329452467759423939e-01,-1.539797322361705356e-01
1.627504821159727832e+00,-1.751984951533019474e+00,9.290417102679061623e-01,-1.688831304117124121e+00,-1.045977943594384119e+00,-5.355590508207722644e-01,1.295325579428543872e+00
-1.436299851407999650e+00,2.736177806112558564e-01,-9.036330619719197266e-01,-1.139370688021633438e+00,1.147910838875078054e+00,-9.419271783491607319e-01,-1.505340614492110207e+00
9.815178127394273977e-01,5.908640851018746032e-01,-1.251277630306836697e+00,-1.101917598700847600e+00,-7.643349183863278329e-01,2.736020981381186989e-01,1.432709763211692078e+00
1.893024466966044539e-01,4.292564778827999139e-01,-2.599687787575988840e-01,2.567168777735210350e-01,-1.632441387564699919e+00,-1.966775752640748370e-03,5.054018319623824335e-02
9.095799243643621912e-01,6.214881429953843586e-03,3.539134101225988038e-01,-6.533654228109243567e-01,-9.533443391835852432e-02,-9.474833200767454611e-02,4.535482383765491177e-01
