,PLExp,URef,IECturbc,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
0,0.4947504660114646,8.646052476018667,29.7837576828897,167039.74513336882,39100.2577540644,27371.393877293845,23496.85947831072,43335.12530661822,6369.80078965435,17512.14425015618,2184.5622828579067,22391.82237551135,10046.916992255736,20904.29946593073,-40131.18818916902,-25969.7453219882,4383.137002016963,4335.918894952078
1,-0.1345886217430233,13.599545765668154,3.518485883250833,74319.30622896196,2497.591205442135,4206.2418877139025,20318.343673653315,27326.007945361274,2389.7448889776074,6087.255553318104,-198.58373941478123,13554.138108921217,9332.445693579204,19344.27247966286,-51133.52678099241,-47666.44309071323,1038.1670042605847,868.2857357271314
2,0.3229788530617952,5.153584253042936,22.281248308718204,29066.496430903208,14549.454001294911,25932.61155888334,10920.338656012551,18420.398524243552,2545.1101257934342,6220.043224794097,720.0020993313965,15458.135664927677,9457.709885804745,19101.227842063465,-47094.8028347862,-42322.59405162219,1408.4247150268423,1488.7035649050113
3,0.9339312862604856,10.202380005270244,11.03057018481195,158064.00513462658,8742.433679357622,13633.823523958803,28699.719885474336,44459.1397994692,9401.864754318009,20713.099755015515,2567.757761337559,19539.508149804682,10769.329059803447,22154.425280528914,-28946.79227766795,-24250.975767239797,2215.5618168804476,1912.626409249779
4,1.3572440625168385,4.177980810403824,58.80540423095226,64446.07576373879,25155.03053088508,35402.18406676316,9341.73932250668,28558.43431969818,3997.907556813148,10587.911766133124,666.285401273895,16553.973088139293,9885.267331747424,19704.078776862065,-42601.86093045086,-34335.32298273896,2822.6503424760504,4348.239402229583
5,-0.0036403394304215,14.195801705121994,20.00174196437001,133298.17924788536,26187.707226135415,26512.760142708983,19120.20328011875,38177.53839679635,5234.834711020964,13820.723022002936,115.38892070932718,18458.690467844048,9454.201088407188,19655.691813745194,-48058.91300768486,-29538.166747799452,4774.899004627682,4948.385064487092
6,0.586427063960582,4.742306020110846,70.96138056367636,51184.963129143594,28711.466966199187,28498.0669820377,9954.585534658177,24873.755624033816,5004.572354824648,10828.45804456822,919.5650101563649,17300.000122639474,9654.94596823336,19331.05579707746,-46609.78368652649,-33754.827594495204,3633.3777154741615,4920.535749691609
7,1.699418083578348,4.391624942421913,34.71946343779564,47838.451419812685,14627.947051457377,17818.436941417276,10337.848453386532,26562.861734579983,4410.2258707487035,10255.476059528608,919.1090525382509,16872.50776718703,9846.397879590166,20181.704750456727,-40204.66089262798,-28072.43293554368,2070.3252607366476,3459.637518033543
8,0.2372130032628774,12.359167166054249,12.5007888302207,143889.70343395852,18242.20921515664,21861.590215287222,24938.095223051118,37454.52314118071,4768.384983864629,11754.995742174713,805.1754964307786,17706.271481003143,9777.848536515035,20287.76023013213,-41405.479151573665,-33167.88565548956,2718.547776252889,2942.14004949027
9,0.8579691711813211,7.386445343494415,19.62928636930883,121915.53196649333,28926.777278030004,14983.657352577962,19533.24117730743,34612.83007716496,6076.248768724182,13507.193036403534,1861.0334871014124,17279.194591430267,10123.76619636358,21189.324849047956,-36072.388345825726,-27255.819591848558,2610.7228037619507,2345.994141812832
